epoch,steps,MAP,MRR@10,NDCG@10
0.7424960505529226,4700,0.850447892289238,0.9179227053140095,0.8697497934430422
0.7582938388625592,4800,0.844608811095927,0.9111594202898551,0.8661742919251357
0.7740916271721959,4900,0.8439968485582681,0.9171980676328502,0.8679262774874769
0.7898894154818326,5000,0.8432109293782389,0.9114492753623189,0.8669504839307907
0.8056872037914692,5100,0.8478867079066311,0.9168115942028986,0.8717278374700627
0.8214849921011058,5200,0.840086306678784,0.9188405797101449,0.866722950853318
0.8372827804107424,5300,0.8422877872919396,0.9229951690821255,0.8699695068781891
0.8530805687203792,5400,0.8457465217680793,0.9171980676328502,0.8703953481431387
0.8688783570300158,5500,0.8490245613862659,0.931304347826087,0.8731517615131372
0.8846761453396524,5600,0.8464982767137771,0.9282608695652174,0.8714013807227433
0.9004739336492891,5700,0.8458567550011566,0.9245652173913044,0.874143532346771
0.9162717219589257,5800,0.8467477676444765,0.9343478260869565,0.8738243894303593
0.9320695102685624,5900,0.8450803255698568,0.9264492753623189,0.8715019860602619
0.9478672985781991,6000,0.8399161972939831,0.9230434782608695,0.8671345342947536
0.9636650868878357,6100,0.8483865095577618,0.9361594202898551,0.8752965944935297
0.9794628751974723,6200,0.8486997133715287,0.9176328502415458,0.8763421427162011
0.995260663507109,6300,0.8500433681729325,0.9267391304347825,0.8794391464289768
1.0110584518167456,6400,0.8448836246102513,0.9221014492753622,0.8737644238909975
1.0268562401263823,6500,0.8473564180943812,0.9343478260869564,0.8751619515424415
1.042654028436019,6600,0.8450756457398064,0.9255072463768115,0.8740582922803413
1.0584518167456556,6700,0.8477380065665497,0.9234782608695651,0.8714596084087703
1.0742496050552923,6800,0.8454365723200331,0.917246376811594,0.8691023039406636
1.0900473933649288,6900,0.8478036564694068,0.9198550724637681,0.8704011389930937
1.1058451816745656,7000,0.8448828016799741,0.9118840579710145,0.869757385137987
1.1216429699842023,7100,0.8471900512065266,0.9094202898550723,0.8707934384922278
1.1374407582938388,7200,0.843813186653517,0.9195652173913043,0.8697403688762709
1.1532385466034756,7300,0.8449786090174076,0.9049275362318839,0.8694134426858743
1.169036334913112,7400,0.8513391973054483,0.9081159420289854,0.8724404280776532
1.1848341232227488,7500,0.8488770097131108,0.9097101449275362,0.8722053798328655
1.2006319115323856,7600,0.8465115657618046,0.9079710144927535,0.8697099134056437
1.216429699842022,7700,0.8437709130887517,0.9082608695652173,0.8686242775868334
1.2322274881516588,7800,0.8466077932786349,0.9109523809523808,0.8718832802673875
1.2480252764612954,7900,0.8448757201137868,0.9079710144927535,0.8680077587166752
1.263823064770932,8000,0.8428087640385233,0.9101449275362318,0.8651380648124152
1.2796208530805688,8100,0.8452962780533286,0.9026915113871634,0.8688748832405183
1.2954186413902053,8200,0.8491280416671946,0.9115942028985506,0.8729100400848301
1.311216429699842,8300,0.8514165407863612,0.916231884057971,0.8762111265794507
1.3270142180094786,8400,0.8483269251482296,0.9130434782608695,0.8718498528847057
1.3428120063191153,8500,0.8501108226308707,0.9144927536231883,0.873079096150143
1.358609794628752,8600,0.8530484589571038,0.9228985507246377,0.8831210929969667
1.3744075829383886,8700,0.8521748159260683,0.9194202898550724,0.8787514747329137
1.3902053712480253,8800,0.851425658155264,0.9176811594202898,0.8758910886481542
1.4060031595576619,8900,0.8503465517172228,0.9215458937198069,0.8776439154741218
1.4218009478672986,9000,0.8456331079524372,0.9147826086956521,0.8722704621472147
1.4375987361769353,9100,0.8482431324392379,0.9256521739130433,0.8764442718953586
1.4533965244865719,9200,0.8478747233676948,0.9213043478260868,0.8745751201366809
1.4691943127962086,9300,0.8462893358597954,0.916231884057971,0.8723659323840213
1.4849921011058451,9400,0.8465547934483262,0.9155072463768116,0.8705513876199282
1.5007898894154819,9500,0.8494949572427087,0.9126086956521738,0.8759437695420983
1.5165876777251186,9600,0.8496755083537968,0.9133333333333332,0.8749954911429763
1.5323854660347551,9700,0.848271351845813,0.9193719806763285,0.8775182272523407
1.5481832543443916,9800,0.8479545377728239,0.9205797101449275,0.8750807547114526
1.5639810426540284,9900,0.8503889721052769,0.9169565217391303,0.8741040984113128
1.5797788309636651,10000,0.8476493558291062,0.9194202898550725,0.8721335814146566
1.5955766192733019,10100,0.8459027621289592,0.9143478260869564,0.8705538098135739
1.6113744075829384,10200,0.848067013471249,0.9128985507246377,0.8710931911224007
1.627172195892575,10300,0.847851715922542,0.907536231884058,0.8718255142474673
1.6429699842022116,10400,0.8534741738116454,0.9227536231884057,0.8767302536133763
1.6587677725118484,10500,0.8516882363279461,0.912608695652174,0.8725276883594181
1.674565560821485,10600,0.8522158346028808,0.9173913043478261,0.8740078157258171
1.6903633491311216,10700,0.8463724839343417,0.9164596273291925,0.8738041199737946
1.7061611374407581,10800,0.8505329984647729,0.9231884057971015,0.8771597494088901
1.7219589257503949,10900,0.8519086437293645,0.9159420289855073,0.8760414880521493
1.7377567140600316,11000,0.8467004176996455,0.9153002070393375,0.8724295671305221
1.7535545023696684,11100,0.8464151426043734,0.9128985507246377,0.8728321577529039
1.7693522906793049,11200,0.8478276181769441,0.9153002070393373,0.8725227534060368
1.7851500789889414,11300,0.8479300167347409,0.9223188405797101,0.8743479909564845
1.8009478672985781,11400,0.8540913604988315,0.9263768115942029,0.8789132597270235
1.8167456556082149,11500,0.8483031860011796,0.9176811594202898,0.8744599018561325
1.8325434439178516,11600,0.8482244940898741,0.9176811594202898,0.8738262518733316
1.8483412322274881,11700,0.8508595686480674,0.9230434782608696,0.8750400821701118
1.8641390205371247,11800,0.8521862698165834,0.9273913043478261,0.8767227307797074
1.8799368088467614,11900,0.8500154713954109,0.9259420289855073,0.8734744010859102
1.8957345971563981,12000,0.8454200648250477,0.9198550724637681,0.872771668409786
1.9115323854660349,12100,0.8548852968249805,0.9259420289855073,0.8780838599004579
1.9273301737756714,12200,0.8494084717691207,0.9169565217391304,0.8724947578682224
1.943127962085308,12300,0.8557544306312577,0.9173913043478261,0.8782985849511136
1.9589257503949447,12400,0.8519686126164135,0.9171842650103519,0.8782572226738183
1.9747235387045814,12500,0.8496657626555845,0.9188405797101449,0.8726620360129012
1.9905213270142181,12600,0.8489841869806004,0.9094202898550724,0.8697580478802796
2.006319115323855,12700,0.8500339584562883,0.91231884057971,0.8728285356847705
2.022116903633491,12800,0.8471541178697298,0.9166666666666666,0.8689207693208733
2.037914691943128,12900,0.8532829415704063,0.9166666666666666,0.8753731741228229
2.0537124802527646,13000,0.847466427238066,0.9118840579710145,0.8703071679140206
2.0695102685624014,13100,0.84617312174767,0.9021739130434783,0.8686637138216586
2.085308056872038,13200,0.84721617472692,0.902463768115942,0.8708383647898851
2.1011058451816744,13300,0.8480620988026553,0.9205797101449276,0.8709265949038943
2.116903633491311,13400,0.8501756881658337,0.9143478260869564,0.8721035506441688
2.132701421800948,13500,0.8496331880246323,0.9166666666666666,0.87304260315577
2.1484992101105846,13600,0.848707652695167,0.9166666666666666,0.8724094308996986
2.1642969984202214,13700,0.8484614995289158,0.9205797101449276,0.8743969884829695
2.1800947867298577,13800,0.8504864931739037,0.9147826086956522,0.8741682960858755
2.1958925750394944,13900,0.8491137325934474,0.9137681159420289,0.8717168272274018
2.211690363349131,14000,0.847916652553424,0.9157971014492755,0.8707208635988921
2.227488151658768,14100,0.8517753039891649,0.9240579710144928,0.8736413285102236
2.2432859399684046,14200,0.8546995228744506,0.9240579710144928,0.8742671778224573
2.259083728278041,14300,0.8524653947808067,0.9197101449275363,0.8757179348989451
2.2748815165876777,14400,0.8519423754258176,0.9269565217391305,0.8762291140313603
2.2906793048973144,14500,0.847670358729674,0.9266666666666667,0.8738533198613185
2.306477093206951,14600,0.8462439989482404,0.9184057971014493,0.8703315431335025
2.322274881516588,14700,0.8475469996739879,0.9273913043478261,0.8729773933941218
2.338072669826224,14800,0.8510558534317796,0.9281159420289856,0.8756805274557694
2.353870458135861,14900,0.8465700725236955,0.9266666666666667,0.8735788979944159
2.3696682464454977,15000,0.8468973034170606,0.9264596273291925,0.8730251822150503
2.3854660347551344,15100,0.8507118768229617,0.9244927536231885,0.8758574299572588
2.401263823064771,15200,0.8485343323698977,0.9223188405797103,0.8726519710927625
2.4170616113744074,15300,0.8516537849233077,0.9271014492753624,0.8735096029768842
2.432859399684044,15400,0.8498872104417553,0.9223188405797103,0.8730372127124882
2.448657187993681,15500,0.8504486695964882,0.9266666666666667,0.8739113670127022
2.4644549763033177,15600,0.8504608603250912,0.9281159420289856,0.8749174522382346
2.4802527646129544,15700,0.8477908148120727,0.9278260869565219,0.8730264326317203
2.4960505529225907,15800,0.848803271835807,0.9234782608695654,0.874367869823647
2.5118483412322274,15900,0.8472463002822433,0.9234782608695652,0.8725131766846532
2.527646129541864,16000,0.8508900988623073,0.9254451345755693,0.8727976859696331
2.543443917851501,16100,0.8514255174342081,0.9210973084886128,0.8728139299539952
2.5592417061611377,16200,0.8510171231041763,0.9239130434782609,0.8755883864385464
2.575039494470774,16300,0.8523268955404933,0.9229813664596275,0.8748251661866661
2.5908372827804107,16400,0.849907246099914,0.9193581780538301,0.8731007297999487
2.6066350710900474,16500,0.8494989506817475,0.9135610766045549,0.87012930853453
2.622432859399684,16600,0.8516570923816547,0.9193581780538301,0.8733073310001505
2.638230647709321,16700,0.8507849873793485,0.9237060041407866,0.874212912631211
2.654028436018957,16800,0.8509500602380641,0.9229813664596275,0.8734647532589651
2.669826224328594,16900,0.8526164608043156,0.9244306418219462,0.8735914831930657
2.6856240126382307,17000,0.8504527636060084,0.9128364389233954,0.8697603068859086
2.7014218009478674,17100,0.8521234676775296,0.9142857142857143,0.8706208878811232
2.717219589257504,17200,0.8519843450970326,0.9142857142857143,0.8709956002208722
2.7330173775671405,17300,0.8511903743376006,0.9171842650103519,0.8710306448192072
2.748815165876777,17400,0.8512887489616769,0.9229813664596273,0.8719879327866096
2.764612954186414,17500,0.851595826409833,0.9237060041407866,0.873555490648576
2.7804107424960507,17600,0.8510297071042416,0.919648033126294,0.8714534907598243
2.7962085308056874,17700,0.8517524833623766,0.9232712215320911,0.8736543487984768
2.8120063191153237,17800,0.8518195424756885,0.9232712215320911,0.8753048439867248
2.8278041074249605,17900,0.8523376554293487,0.9239958592132504,0.87562688373558
2.843601895734597,18000,0.8520886803651219,0.9189233954451346,0.8723481888244772
2.859399684044234,18100,0.8519955589336737,0.9229813664596273,0.875070447585216
2.8751974723538707,18200,0.8511389273330359,0.9203726708074534,0.8735551626260061
2.890995260663507,18300,0.850353431130857,0.914575569358178,0.8724940692122504
2.9067930489731437,18400,0.8505151169201691,0.919648033126294,0.8721540947916122
2.9225908372827805,18500,0.8512739579417219,0.919648033126294,0.8712391853946546
2.938388625592417,18600,0.8506467945964995,0.919648033126294,0.8722082285156376
2.954186413902054,18700,0.8506797147298497,0.919648033126294,0.8722082285156376
2.9699842022116902,18800,0.8507124636044178,0.919648033126294,0.8722527890868219
2.985781990521327,18900,0.850523848966564,0.919648033126294,0.8721853290786339
3.0,18990,0.850566828272742,0.919648033126294,0.8721861127204328
